"Id","Price"
43008,9591459.849873671
43009,8074406.7542619025
43010,5668014.1088274
43011,2.0360802803076215E7
43012,1.6865838564253893E7
43013,4738339.518695522
43014,4563215.165506751
43015,8984439.924346283
43016,5904269.671988335
43017,6026045.767035572
43018,6334813.097639772
43019,7745864.765226806
43020,5361281.185382052
43021,2.9408104606738593E7
43022,8956829.078772716
43023,6046891.587885037
43024,3.0410020925029498E7
43025,1.2274469002268951E7
43026,7432735.882048277
43027,2.860535421728441E7
43028,1.2455560987836264E7
43029,2.034276775943505E7
43030,5.012605166401432E7
43031,9178186.32170293
43032,3.64592453245903E8
43033,7463182.406978038
43034,5212564.604969063
43035,1.7305834056690138E7
43036,3.552461879956787E7
43037,4418703.481503394
43038,6.7081224538078085E7
43039,1.1603558250103123E7
43040,3.596336367869303E7
43041,5994815.477576329
43042,9321508.746610204
43043,6551700.974896613
43044,2.0007720214432713E7
43045,1.8078242368185356E7
43046,8687724.684050767
43047,6320379.528370813
43048,1.733631060063006E7
43049,1.4327611836433563E7
43050,9891276.724131204
43051,1.1806032494831448E7
43052,1.4150826588460775E7
43053,2.9904865968265984E7
43054,1.151537754892001E7
43055,8764712.083687473
43056,8509611.456752334
43057,4991299.209615627
43058,5.7023193512184165E7
43059,2.1763155036348123E7
43060,6.951326658263297E7
43061,1.003253937241844E7
43062,7688575.488969039
43063,1.2411715258452697E7
43064,3.387444493131068E7
43065,7527209.000074875
43066,6375547.717197457
43067,8542930.916010266
43068,3.9603241136121936E7
43069,6.702863678824602E7
43070,5321405.993427269
43071,4.308587811520227E7
43072,3.2341839881766163E7
43073,1.2705226605738468E7
43074,2.196179342534456E7
43075,5818618.890650629
43076,7120056.351372909
43077,2.9446631872328628E7
43078,1.172833776992816E7
43079,8256881.965384077
43080,1.0310248756433574E7
43081,1.6717403209870368E8
43082,2.1447270690007217E7
43083,2.0628064655983284E7
43084,9032116.760719502
43085,5779406.399593972
43086,7324046.040238858
43087,8488575.64493658
43088,1.0506330920728857E7
43089,6070015.534321452
43090,9170366.600090444
43091,5828084.232174551
43092,1.4461761485018626E7
43093,1.711306994470694E7
43094,2.0583085291498113E7
43095,1.7283105507693883E7
43096,1.043849726186922E8
43097,1.3075089396291738E7
43098,3.091293568262034E7
43099,5386452.331067783
43100,3.1573239817693785E7
43101,1.3785006322169402E8
43102,4.896471392319857E7
43103,1.619854862107556E7
43104,2.832565914337102E7
43105,3.1992343500275247E7
43106,6037063.173661513
43107,6778395.016990655
43108,7092623.069950172
43109,2.6286466814720277E7
43110,7715409.015106701
43111,1.5151792167815704E7
43112,9630627.731779706
43113,8537091.844586773
43114,6.311806018189187E7
43115,5.484674662708516E7
43116,1.0987513672392111E7
43117,1.300397971739926E7
43118,3.1661457274915427E8
43119,1.7457677095632706E7
43120,1.495251979673714E7
43121,6861353.153641611
43122,1.5818791689093966E7
43123,6570870.7181975255
43124,1.5048045734452402E7
43125,9432476.74919996
43126,6412958.4223610265
43127,8773391.99422825
43128,5032824.76052808
43129,1.716942319713934E7
43130,6.886954822262725E7
43131,6475611.276397146
43132,1.8833562324821763E7
43133,3.8117174790792674E7
43134,2.2075030509865846E7
43135,2.034392380863495E7
43136,2.372054358501807E7
43137,1.6957114701485667E7
43138,6587134.313265476
43139,6134095.417452142
43140,2.426778028924555E7
43141,1.7586029716078185E7
43142,1.4529695320427831E7
43143,1.170998660823846E7
43144,6561322.674330409
43145,2.2919275332306072E7
43146,8425801.05640528
43147,1.6148644401714998E8
43148,7.416486294661151E7
43149,1.623862772620215E7
43150,2.207804971661815E7
43151,4297985.070871203
43152,1.49779239778984E7
43153,1.6419933760655902E7
43154,1.6632937814343872E7
43155,6193505.045154588
43156,6754907.433057595
43157,1.90496106487358E7
43158,1.1226766842652995E7
43159,4679363.308552614
43160,9356598.942489294
43161,7187399.412473461
43162,4766405.1097939545
43163,1.139307830454119E7
43164,9283801.368289689
43165,1.2555286593891324E7
43166,5407749.703684456
43167,1.172347049178552E7
43168,2.1285222888345085E7
43169,4716684.275061964
43170,7051909.154259377
43171,8054887.460805133
43172,1.2086485861420885E7
43173,9461870.598889751
43174,1.424850784792359E7
43175,8942090.784404365
43176,5256093.028798191
43177,5.272856008767206E7
43178,6.45016526038214E7
43179,1.0956313225158092E7
43180,1.2690277042874657E7
43181,6275764.938045596
43182,1.134512712539832E7
43183,5658191.134397104
43184,5666655.888619792
43185,5655494.636221835
43186,8000931.981108793
43187,9665402.38358659
43188,1.842801902156179E7
43189,9995023.556767736
43190,6.6600519323772095E7
43191,5582962.1670051105
43192,1.1037933360888412E7
43193,1.1544075526226155E7
43194,8684451.176934894
43195,3.185656147972295E7
43196,6269785.491922771
43197,8979735.920234168
43198,5418100.61062869
43199,1.0548466139411418E7
43200,9.987735405763046E7
43201,1.0929393113202255E7
43202,6673133.090445644
43203,1.223835167940312E7
43204,5662705.95033343
43205,6553521.294585928
43206,1.167616626859104E7
43207,1.1955243236110631E7
43208,1.063599344781177E7
43209,1.223189592836945E7
43210,1.5686824371233908E7
43211,1.6044029508905089E7
43212,7469520.747541332
43213,1.4965940930789348E7
43214,8243414.840732616
43215,8562603.209421251
43216,1.214125861553008E7
43217,1.5783918507580264E7
43218,2.0073437498292044E7
43219,8059501.330524635
43220,2.219507169211116E7
43221,6524487.043663511
43222,8977865.092580432
43223,8885110.293711266
43224,8361619.516675788
43225,8369565.711716993
43226,8674275.884626484
43227,1.2077157396937115E7
43228,1.0081489001065644E7
43229,7758876.4563507
43230,6120024.490582881
43231,7856619.842846505
43232,8630164.399890514
43233,6536457.534431774
43234,3.540463477505362E7
43235,1.7302733530446317E7
43236,2.8222639654877968E7
43237,5815160.026291285
43238,1.068704362253902E7
43239,1.2902253194213437E7
43240,5.9530866870441765E7
43241,6164538.150032393
43242,4.06086976517612E8
43243,4.649869865657218E7
43244,1.747254314062253E7
43245,8755287.241492366
43246,8271388.9710735
43247,7450125.407929056
43248,1.5820198030216718E7
43249,8439841.721627004
43250,5.786240084779848E7
43251,2.727811959881955E7
43252,6605021.590449457
43253,1.713694423282172E8
43254,7594850.127093823
43255,1.14304698094405E7
43256,9170754.540904457
43257,6540983.125879622
43258,9832785.502205716
43259,9104839.230501655
43260,4.384003354580837E7
43261,4.534290223258608E7
43262,1.0365441377874227E7
43263,1.0067323355357433E7
43264,2.619264147421262E7
43265,1.076159320485443E7
43266,5045820.951184331
43267,1.7596518060471527E7
43268,6.845755935270439E7
43269,7459132.618714929
43270,9375674.538968552
43271,1.1036572575610714E8
43272,5173921.476979601
43273,6980255.151811503
43274,5431649.148180362
43275,1.0151528426654331E7
43276,1.0747487382902095E7
43277,1.0966257919292357E7
43278,3.356751736346476E7
43279,2.311070674066625E7
43280,1.189073198717623E7
43281,8948425.878479002
43282,8730657.614497773
43283,6768730.567187993
43284,3.356986689326182E7
43285,1.0780734281560397E7
43286,1.3741094938431388E7
43287,5833679.298247465
43288,1.8754811995884873E7
43289,3.0846422455375373E7
43290,7162251.039780524
43291,8825973.099230267
43292,8425579.575019076
43293,8606927.696291607
43294,6539436.867705585
43295,8652894.826535106
43296,9868589.930592304
43297,9263942.277108287
43298,6672054.657393147
43299,9015633.12137747
43300,6237565.207118608
43301,1.0655770160740744E7
43302,6038908.569258001
43303,8378558.718209681
43304,1.4662964113788808E7
43305,5615840.121647941
43306,1.853055357398693E7
43307,4.5338529358079314E7
43308,6770784.976914306
43309,9626106.912549062
43310,8707805.981028449
43311,8553725.016831636
43312,1.0738312951366996E7
43313,1.0269199675717028E7
43314,6285700.623944346
43315,1.1691752642311674E7
43316,2.4441060901897293E7
43317,7882993.086740825
43318,1.0166783978016743E7
43319,6911954.759783181
43320,1.777866575304666E7
43321,8187758.043326188
43322,2.3578134547400534E7
43323,5751655.224259806
43324,5418983.977038529
43325,6054179.206534091
43326,1.1449452739094412E7
43327,5806974.342785533
43328,6891689.469551622
43329,2.1279081666356344E7
43330,3.449274066981177E8
43331,5941256.1339441575
43332,1.3864179111797864E7
43333,2.051340333516754E7
43334,6889362.803422185
43335,5054225.7428270085
43336,8323227.853472561
43337,1.2260295193836724E7
43338,1.798419378286987E7
43339,6728174.1154248025
43340,1.9002630476241E7
43341,7973300.177616121
43342,5577259.081358827
43343,7209938.03612355
43344,5561429.775196391
43345,1.0699841978941385E7
43346,7223103.385665176
43347,2.457445495979533E7
43348,2.505222653964832E7
43349,1.437730700705131E7
43350,2.485113776691931E7
43351,1.0264881921569658E7
43352,3.556902539621114E7
43353,3.893042740652123E7
43354,1.8289403389796335E7
43355,3.9951692288565926E7
43356,2.298585107357655E7
43357,1.597489084158548E7
43358,1.6259787419998992E7
43359,1.5367847047141448E7
43360,5.020658423814711E7
43361,1.1112976629892295E7
43362,2.3838145863416396E7
43363,4.130419100213252E7
43364,2.4040593065105777E7
43365,3.737646103083443E7
43366,8155060.089029848
43367,6735844.51743634
43368,4.851225287923642E7
43369,1.1564594575748635E7
43370,9376166.634996738
43371,9851801.705385556
43372,8436566.086306222
43373,7000325.769965832
43374,8889426.87818229
43375,7850270.261966512
43376,9006474.109932808
43377,6366261.421294914
43378,1.141549812377856E7
43379,1.828607557620779E7
43380,8584379.386900613
43381,1.6006533950222164E7
43382,7213139.002477309
43383,6.278220363290919E7
43384,3.3273916200769387E7
43385,9230493.50577826
43386,1.853994084388917E7
43387,1.013815362718077E7
43388,6187263.926495005
43389,5.8078910971620865E7
43390,5679132.064934163
43391,6009237.965303789
43392,1.543659932638381E7
43393,1.2133015660336573E7
43394,3.2091512101504017E7
43395,1.886629942517836E7
43396,6650741.064274543
43397,2.7010114110303197E7
43398,5235475.189047668
43399,4.229425643646023E7
43400,1.1179001832700098E7
43401,1.0430871638129149E7
43402,2.2500732005425222E7
43403,5554780.316456253
43404,1.087998442000414E7
43405,4.353514514509859E7
43406,7811852.483929685
43407,9380452.239073709
43408,1.2496186972442482E7
43409,8766069.877985094
43410,1.0915482077480966E7
43411,8023405.912618396
43412,4.746136530480521E7
43413,2.110965614473318E7
43414,7422871.877961122
43415,9178323.533518944
43416,7740686.325030757
43417,8097066.638195436
43418,9485466.66166231
43419,2.1895946173243094E7
43420,1.507302058403563E7
43421,1.0218408923634566E7
43422,2.863524702246352E7
43423,1.6141348874523047E7
43424,3.8862738458083615E7
43425,1.7025368175216876E7
43426,3.615078713958745E7
43427,3.012700660861941E7
43428,1.6326578978906328E7
43429,5063497.025437636
43430,8377034.368553214
43431,6607014.498367423
43432,8416635.752807893
43433,8164573.720852698
43434,1.6242802942942107E7
43435,1.626356745602675E7
43436,1.5391459560056122E7
43437,5869732.292723425
43438,1.4477515390548033E8
43439,1.5660629165233538E7
43440,1.0646442670805188E7
43441,5574252.898312881
43442,6987600.336641976
43443,2.4797825859854855E7
43444,9826983.276659405
43445,1.067087660096725E7
43446,9013370.948185911
43447,2.074779209814935E7
43448,1.5849564643123675E7
43449,2.6813333416905414E7
43450,5179978.140084126
43451,1.142475233155802E7
43452,8434168.497866958
43453,1.048587746303728E7
43454,6448523.045632893
43455,5770188.015175626
43456,6321323.461323398
43457,2.2310981851488527E7
43458,5.763116040725824E7
43459,6338251.846863821
43460,1.0739508330137996E7
43461,7859932.703748943
43462,8747404.737485813
43463,5995118.812251358
43464,5370099.931577958
43465,5625971.469516492
43466,5158778.993079557
43467,5555618.431377963
43468,7876311.035632845
43469,7144386.446512413
43470,1.2104109652314732E7
43471,6073985.680164873
43472,6485438.616214478
43473,6810089.356423774
43474,1.6316706244544933E7
43475,6155677.483520731
43476,1.077403586486888E7
43477,5885551.686926628
43478,7313127.68233002
43479,2.6604167702216458E7
43480,2.0069046304738607E7
43481,1.0886381660827536E7
43482,7166878.406311132
43483,1.2470849094548585E7
43484,2.2091523977834353E8
43485,1.7163040506289538E7
43486,5447645.91604183
43487,9549207.422830213
43488,1.1009268596283486E7
43489,6197092.205599364
43490,1.058959747014837E7
43491,1.0680531947918722E7
43492,2.9018352947567556E7
43493,4830468.442836706
43494,8088773.97327382
43495,1.305678878253877E8
43496,1.3139899880654244E7
43497,1.2629185600076783E7
43498,2.3569497684802555E7
43499,6401544.468446609
43500,6625661.750613011
43501,1.5875492822266052E7
43502,8783447.088883022
43503,3.796756047982204E7
43504,4.339480951389785E7
43505,1.4951267759147758E7
43506,4265260.896802846
43507,4967015.519777252
43508,6408881.61517085
43509,4580027.935453017
43510,6.900639132650033E7
43511,1.208209680770062E7
43512,9.316152535829134E7
43513,1.4017161255558228E7
43514,2.5581101271888573E7
43515,9413586.461725116
43516,4.36147321749296E7
43517,8.614370045074873E7
43518,6916466.484169923
43519,1.7851507453954343E7
43520,1.0849757290082429E7
43521,6967929.966865457
43522,7477731.747142409
43523,1.1769902265493823E7
43524,6976822.52946825
43525,1.0633823920279443E7
43526,8474591.383317286
43527,6824700.132112571
43528,9530263.76166291
43529,1.0363356622644017E7
43530,4422161.997486584
43531,7283802.599770937
43532,5798013.649167144
43533,5344315.2097641975
43534,1.117352436672728E7
43535,1.938982041786033E7
43536,4926196.675765816
43537,1.0438124571231348E7
43538,1.101504485990081E7
43539,5828060.315014386
43540,1.0872867296320108E8
43541,6934736.373412564
43542,1.545637047359036E8
43543,3.5440440204681605E7
43544,9355386.406236991
43545,8887949.772264743
43546,5837170.758893324
43547,6301072.722428395
43548,1.6221406458948145E7
43549,7821360.853012581
43550,1.6049616024029482E7
43551,1.287275248520034E7
43552,1.0580329083544904E7
43553,1.6424313071383042E7
43554,1.0571252592320934E7
43555,1.3582202751941038E7
43556,8167945.8689949475
43557,6854664.316222626
43558,4.7351806158808894E7
43559,1.157904225277508E7
43560,2.0658364918268207E7
43561,8296600.18628984
43562,1.2366270717895272E8
43563,9530309.314070271
43564,3.455039962423084E7
43565,2.279607374507449E7
43566,9761422.465465326
43567,1.0248153008271256E7
43568,7163499.364503217
43569,9408429.432056485
43570,7111942.301219872
43571,7266969.354940655
43572,1.4637824567734038E7
43573,6100682.326741326
43574,2.9438579170801127E8
43575,2.5823113271607783E7
43576,6729389.328292738
43577,7.045770337216519E7
43578,3.034646981398337E7
43579,1.2492130667691693E7
43580,8525853.951543398
43581,8405847.79704795
43582,1.517923551990818E7
43583,5260158.361906829
43584,1.4279309256581118E7
43585,1.1009268596283486E7
43586,9312216.442739176
43587,5310768.169759742
43588,4500578.35524017
43589,4422676.226792047
43590,1.186244660259058E7
43591,4011156.355716544
43592,1.113284618790236E7
43593,7698691.835607075
43594,1.2030968999376774E8
43595,1.9842223771974936E7
43596,2.328104296710585E7
43597,2.4768936242568415E7
43598,5697235.8758312315
43599,6480137.314886529
43600,3.2971492979599506E7
43601,6696825.827404213
43602,4.5878782354679495E7
43603,6.507658385905915E7
43604,5.311793194080054E7
43605,4.093870428038743E7
43606,4.525396932703313E7
43607,5.548012609706507E7
43608,6.201816087219021E7
43609,4.640506779366243E7
43610,7.161422606661102E7
43611,4.0382087892888665E7
43612,6041417.2668333985
43613,5319009.3266089875
43614,8014459.652952539
43615,7353437.106825758
43616,1.0205606067563688E7
43617,1.266252425510493E7
43618,8760427.216884773
43619,1.258596239441988E7
43620,7655419.25441465
43621,8180538.036523546
43622,6766198.77673157
43623,1.345897265580496E7
43624,1.0289240434161518E7
43625,7897631.426592659
43626,6821410.012447133
43627,5891969.319727085
43628,1.1284389368829472E7
43629,9335996.988498764
43630,1.7420885524684664E7
43631,6952188.996999252
43632,3.2125317415576883E7
43633,6.415175100005956E7
43634,7208073.179054944
43635,8175982.0705100335
43636,1.0670652318526369E7
43637,1.763855914574655E7
43638,1.5640182853876367E7
43639,8549744.077487294
43640,5036692.598630233
43641,7308834.674539602
43642,1.7484356423221253E7
43643,1.4697553532332812E7
43644,1.203750302637853E7
43645,2.0589905922768906E7
43646,9695694.336596666
43647,6974958.084912795
43648,7359743.11398256
43649,8.2720799183352E7
43650,8667384.93315253
43651,1.8217959437274653E7
43652,8875727.445102135
43653,4325546.69157022
43654,7956445.179012049
43655,7924406.215226164
43656,1.3445604251304653E7
43657,4759110.289553203
43658,7487121.270188923
43659,8383025.237654958
43660,6378229.690866824
43661,1.309557419750237E7
43662,2.5504315167208895E7
43663,9325833.060611838
43664,2.9089104139289092E7
43665,2.3112807834381115E7
43666,6213243.885101542
43667,5.9021554630817585E7
43668,5.3906082367788225E7
43669,3.0630681528103076E7
43670,1.57605452733249E7
43671,3.518348546434735E7
43672,2.4389702243674584E7
43673,3.536203753148085E7
43674,9382869.94950981
43675,1.215641435840513E7
43676,2.356071146380837E7
43677,2.471500194107529E7
43678,2.03259686624356E7
43679,2.5609078394802935E7
43680,2.5551439764331177E7
43681,2.6793120198112343E7
43682,1.7850992996436197E7
43683,4.506684495170412E7
43684,2.963127952157164E7
43685,5878228.525028128
43686,4.821557776076909E7
43687,9.556516425475596E7
43688,1.0392687709809614E7
43689,9200424.196849192
43690,1.378902280288823E8
43691,2.6897287963470187E7
43692,1.1888704385238204E7
43693,7613058.575141137
43694,6704030.879510112
43695,4739005.102685693
43696,1.2663452218338704E7
43697,1.5998283116239948E7
43698,1.287405304095142E7
43699,7495291.154639636
43700,8.563452713330694E7
43701,8300112.199212887
43702,9833399.053013897
43703,2.889507414771217E7
43704,1.5215763545226254E7
43705,1.1686269600021029E7
43706,1.1830557624747444E7
43707,6258915.171299426
43708,2.5550000173186764E7
43709,7069196.281917595
43710,1.3109319572307166E7
43711,8073316.427185899
43712,9295434.392410154
43713,8.656913011358522E7
43714,1.3030383549874658E7
43715,7579510.015241207
43716,2.1469715033671413E7
43717,2.4348925461047404E7
43718,1.734527406168351E7
43719,1.3964078750018109E7
43720,1.4186028718743892E7
43721,1.0086933953750944E8
43722,1.2695477619084252E7
43723,1.61203516699268E7
43724,3.175195519591287E7
43725,2.8403512404465377E7
43726,2.117864790259914E7
43727,1.903582175284492E7
43728,1.687155287789665E7
43729,3.05570307946151E7
43730,3.468215087658617E7
43731,2.927929977753336E8
43732,6173223.068324285
43733,7969535.630630733
43734,8773744.551696073
43735,9785236.26733601
43736,8258823.677953537
43737,7751713.405203102
43738,2.6790269763572063E7
43739,5989014.023167557
43740,1.046033353814722E7
43741,6310676.912464955
43742,9727273.88641896
43743,1.6105745348046623E7
43744,9790454.20479178
43745,6411333.785544964
43746,2.001949011015267E7
43747,6087133.596476372
43748,1.4617656225843798E7
43749,8201303.304913413
43750,6137995.6544792075
43751,1.1299315472477684E7
43752,5725873.0367767345
43753,8059188.930285104
43754,1.2187371397582635E7
43755,3.3028657111134507E7
43756,1.332907583058735E7
43757,5424831.06221199
43758,8244088.216561581
43759,6050850.807409768
43760,5.304709548305995E7
43761,1.1085218607391505E7
43762,1.2107324669164876E7
43763,6314376.787163969
43764,6573758.886228874
43765,3.544300725584906E7
43766,7403806.624659186
43767,7835973.64496187
43768,9813146.421828318
43769,7753107.786688209
43770,5858116.340890336
43771,1.2658887308706803E7
43772,5599877.215952716
43773,5.3985228763924874E7
43774,6843864.954111594
43775,2.180397134015142E7
43776,1.0749028944757449E7
43777,2.73468520064208E8
43778,7406897.512706663
43779,9976303.7906084
43780,1.115723353154613E7
43781,1.2145660758045992E7
43782,1.4528939791459382E7
43783,1.438713154811301E7
43784,7924988.73382492
43785,1.086929744688554E7
43786,1.5258606542976482E7
43787,2.039614512957723E7
43788,3.392127054962521E7
43789,5368351.68451746
43790,5804614.011253519
43791,6017098.293513966
43792,3.1383102551728312E7
43793,2.79993546183518E7
43794,3.088767441722575E7
43795,9969941.332995225
43796,1.0328593937685944E7
43797,4.677144737769083E7
43798,1.4224856221956927E7
43799,7403937.182916851
43800,1.0802591164763069E7
43801,1.223043096090736E7
43802,5784542.734637414
43803,9409703.47452102
43804,1.7285556656249058E7
43805,1.4283420250034662E7
43806,1.8642310825929224E7
43807,3.431885635586974E7
43808,2.034826503183504E7
43809,1.8224227735429715E7
43810,1.2399312690995883E7
43811,3.399482257635531E8
43812,3.5126644716412984E7
43813,1.453151711006206E8
43814,8021112.616102141
43815,5830126.339271424
43816,7613996.022435803
43817,1.9997540658534575E7
43818,4884187.570980114
43819,1.031005136797158E7
43820,2.248926153595413E7
43821,7828021.484765302
43822,1.1606423821379794E7
43823,4.574640229991052E7
43824,1.4902121929834217E7
43825,7795803.085671243
43826,2.3346856256000463E7
43827,7618978.627408181
43828,2.754483246466847E7
43829,3.653609179928678E7
43830,1.6383757612581735E7
43831,5798791.14852195
43832,6155589.340345895
43833,6297355.708428656
43834,7435053.223280107
43835,4.459752994773641E7
43836,1.2429372237688703E7
43837,1.4664385987411842E7
43838,5826571.748124815
43839,2.009136988953981E7
43840,7265909.128782515
43841,1.4768368172066068E7
43842,9592837.108997067
43843,5972660.240965382
43844,5625499.797157806
43845,1.1409220595568044E7
43846,8619022.777233802
43847,2.2430792192932576E7
43848,2.7267680734496E8
43849,7397707.034187121
43850,8460111.992087346
43851,1.0117917396404307E7
43852,1.0603202692938352E7
43853,7931829.012129464
43854,7928639.512051442
43855,6277331.496824463
43856,2.0276855522668567E7
43857,9675724.018475192
43858,1.1634205501459366E7
43859,8871294.278741388
43860,1.3210282481715966E7
43861,6733292.109255021
43862,8986128.134465963
43863,2.130367202050686E7
43864,6148827.989033242
43865,8871575.430786658
43866,5.5860489526219614E7
43867,9.49928186315881E7
43868,4.659188942292815E7
43869,9.805092379400748E7
43870,7140993.364173829
43871,8070029.964152339
43872,1.028438528333296E7
43873,1.192682939950846E7
43874,7161162.227126533
43875,6105180.1235398315
43876,6122640.481351151
43877,1.686194378560019E7
43878,9215648.607699351
43879,1.5283457506703932E7
43880,4801602.651441182
43881,5915827.689382964
43882,5011940.733358733
43883,1.1054949383265588E7
43884,3.1377636346949443E7
43885,2.223967360123132E7
43886,1.2046908876853216E7
43887,1.4877810648457706E7
43888,9489451.625580665
43889,2.4164417906758297E7
43890,2.4557069508195676E7
43891,2.3817515987787176E7
43892,1.4452635726226242E7
43893,2.642494430407631E7
43894,1.6345296114611754E7
43895,1.6614431142338786E7
43896,2.2309707008824863E7
43897,1.5612382747213611E7
43898,2.6077168479432E7
43899,2.241676812892562E7
43900,1.0791750519364787E7
43901,1.3147359534432275E7
43902,1.2909329269731209E7
43903,7.065761468584551E7
43904,1.0034983751437137E7
43905,2.225897015346204E7
43906,1.6661405195215126E7
43907,7323260.253426105
43908,3.621680815408211E7
43909,1.5415713994830118E7
43910,8983928.161970649
43911,9731100.242422344
43912,8881744.11798617
43913,8483627.184322223
43914,6445656.2401560005
43915,6297116.629504686
43916,1.4077241753684644E7
43917,1.0985183275851823E7
43918,5169963.789779661
43919,1.922087964641696E7
43920,1.6681224518477991E7
43921,3.1825982114130534E7
43922,1.6711012336176507E7
43923,1.5116182876100034E7
43924,6808043.367005287
43925,8036834.697990358
43926,9571995.362870349
43927,1.0296406400329122E7
43928,7069634.29145892
43929,5439605.288050566
43930,9174995.016139762
43931,8474122.34251595
43932,7068141.765934698
43933,8226867.157857315
43934,1.049195954529612E7
43935,6282159.338938519
43936,5660149.1365148015
43937,6.216833123494212E7
43938,1.0610322396440305E7
43939,5883812.149159113
43940,5.3069589251154386E7
43941,6226898.466334731
43942,5543627.549361016
43943,1.3666475656790253E7
43944,5484010.258857555
43945,1.031682233247116E7
43946,9533549.212680422
43947,6.6085649448109314E7
43948,1.0242006254152449E7
43949,2.296267097600067E8
43950,7.770808444947472E7
43951,1.2142466727961414E7
43952,1.0536180250849385E7
43953,6131830.829613853
43954,6378118.695222842
43955,5284769.595697461
43956,8605192.923778053
43957,1.0547082494689863E7
43958,6938604.574647041
43959,5913078.575808821
43960,9936757.152137524
43961,3.335481076773477E7
43962,1.442465551279145E7
43963,2.974084727210947E7
43964,7399199.744648987
43965,2.2684232448805317E7
43966,5485244.105976441
43967,1.8077168372964267E7
43968,8678440.932712603
43969,1.0583510522800785E7
43970,1.273057825259449E7
43971,1.0455177238185812E7
43972,1.082388623810443E7
43973,3.400270669651485E7
43974,2.4709607315877703E8
43975,1.2736603569707716E7
43976,6265139.796880825
43977,1.3210943665600998E7
43978,1.1050860061753308E7
43979,6059525.477217146
43980,6855180.835626523
43981,1.0831226864511712E7
43982,9678054.765736451
43983,2.297262692735995E7
43984,1.0655767175634466E7
43985,8845573.32068883
43986,7954411.711559765
43987,2.743780338324165E7
43988,1.023803219994574E7
43989,9166814.650916992
43990,1.6259449862018457E7
43991,8772227.071001189
43992,8834688.045294903
43993,7038240.249778815
43994,6168789.991278983
43995,1.0310108543867094E7
43996,5789908.010267072
43997,8359104.421158534
43998,7382731.309314076
43999,9355343.71074129
44000,1.8392904512692768E7
44001,8324830.994208517
44002,7027667.905984709
44003,7730966.715998165
44004,4721022.730283243
44005,3.2562625766026605E7
44006,1.1874853820211044E7
44007,7981121.905569604
44008,1.664066078648955E7
44009,1.89952853355533E7
44010,1.1894267455394644E8
44011,5.055084046323406E7
44012,1.0349394317975802E7
44013,2.165172261000224E7
44014,5672556.044145927
44015,9231242.933052022
44016,1.3229141211582148E7
44017,8.560630043775655E7
44018,9895791.957061663
44019,6035127.285390897
44020,4.1359746908613585E7
44021,7854878.56262284
44022,1.2663757308244873E7
44023,1.849007103280913E7
44024,5926517.503433731
44025,8099384.900223342
44026,7254433.228897104
44027,5394351.900190648
44028,7440293.942530094
44029,9699025.367644044
44030,5320859.303783427
44031,7167872.1741078915
44032,1.0639413867413203E8
44033,1.14659307179385E7
44034,1.420953874640749E7
44035,3.64929574111886E7
44036,9301834.356821213
44037,1.001296199048927E7
44038,4917329.184283689
44039,4996377.615951692
44040,5429482.688278359
44041,6989980.977212145
44042,4831351.436176692
44043,9662859.470517555
44044,1.762461911948927E7
44045,7831841.161983123
44046,5299685.520717191
44047,6464144.667718971
44048,1.4199736226812804E8
44049,3.2045702356799368E7
44050,6957167.635446474
44051,5964185.21900586
44052,1.3457396008861125E7
44053,7.34859134383131E7
44054,7144721.224952617
44055,7074922.186190322
44056,1.0655698172642771E7
44057,1.258558338623702E8
44058,9471129.676003356
44059,6806176.35571712
44060,6655819.984716939
44061,4.556112278270798E7
44062,8494074.341335464
44063,6387181.9698805455
44064,6105564.4075367395
44065,5688202.469004424
44066,1.5023880490793388E7
44067,3.0597206425084587E7
44068,8649694.170373384
44069,8707451.498072747
44070,1.270315203266993E8
44071,2.0652959392087692E8
44072,8632305.95879382
44073,2.7357738765195917E7
44074,2.98469531554029E7
44075,1.7877561541378096E7
44076,2.815440755084505E7
44077,5.655241317126606E7
44078,1.4119778903977145E7
44079,1.2973177604957644E7
44080,7814833.574574241
44081,2.3175990897876643E7
44082,9.704548342309897E7
44083,1.0606065789219707E7
44084,8704647.82986885
44085,2.751101988441948E7
44086,1.9276613416654646E7
44087,1.0566358717258822E7
44088,2.2599239930520862E7
44089,6.436509030616038E7
44090,6.435919291452654E7
44091,6.938523741846962E7
44092,4.865787451951117E7
44093,3.819683355348652E7
44094,7.550733649022178E7
44095,2.5616293202948008E7
44096,4.257409522125158E7
44097,5.664706826337213E7
44098,6389925.882155199
44099,1.5661326443743229E7
44100,1.055135972634274E8
44101,8299421.205587455
44102,5858243.781846627
44103,7740876.062066003
44104,7557103.555940802
44105,8063159.575948942
44106,4406437.309654928
44107,1.074278656052104E7
44108,3.2849660703710075E7
44109,1.0700379611019384E7
44110,2.4053944882717335E8
44111,5723239.6234763255
44112,2.2087244677584743E8
44113,6.025305428467943E7
44114,1.689717492862302E7
44115,2.248228010567679E7
44116,8220057.742478954
44117,1.667257759574648E7
44118,7.410468016512094E7
44119,1.810372488857984E7
44120,2.1387404372665018E7
44121,1.0043548381014198E7
44122,6.424188901786781E7
44123,1.3383940632329725E7
44124,1.6701209414986772E7
44125,6589913.855875965
44126,5345904.534208137
44127,1.0042380333174568E7
44128,6820996.8534477465
44129,7064114.583595373
44130,6968103.500784433
44131,6653075.737178456
44132,1.334989175596058E7
44133,2.7545760788856152E7
